0                       0.8                      -5                       4.337387750602281e-16    0                        
0                       0.7949685534591195       -5                       4.337387750602281e-16    0                        
0                       0.789937106918239        -5                       4.33738775060228e-16     0                        
0                       0.7849056603773585       -5                       4.33738775060228e-16     0                        
0                       0.779874213836478        -5                       4.337387750602281e-16    0                        
0                       0.7748427672955975       -5                       4.33738775060228e-16     0                        
0                       0.769811320754717        -5                       4.33738775060228e-16     0                        
0                       0.7647798742138365       -5                       4.33738775060228e-16     0                        
0                       0.759748427672956        -5                       4.33738775060228e-16     0                        
0                       0.7547169811320755       -5                       4.33738775060228e-16     0                        
0                       0.749685534591195        -5                       4.337387750602281e-16    0                        
0                       0.7446540880503145       -5                       4.337387750602281e-16    0                        
0                       0.739622641509434        -5                       4.33738775060228e-16     0                        
0                       0.7345911949685535       -5                       4.33738775060228e-16     0                        
0                       0.729559748427673        -5                       4.337387750602281e-16    0                        
0                       0.7245283018867925       -5                       4.337387750602281e-16    0                        
0                       0.719496855345912        -5                       4.33738775060228e-16     0                        
0                       0.7144654088050315       -5                       4.33738775060228e-16     0                        
0                       0.709433962264151        -5                       4.33738775060228e-16     0                        
0                       0.7044025157232705       -5                       4.337387750602281e-16    0                        
0                       0.69937106918239         -5                       4.33738775060228e-16     0                        
0                       0.6943396226415095       -5                       4.33738775060228e-16     0                        
0                       0.689308176100629        -5                       4.337387750602281e-16    0                        
0                       0.6842767295597485       -5                       4.33738775060228e-16     0                        
0                       0.679245283018868        -5                       4.33738775060228e-16     0                        
0                       0.6742138364779875       -5                       4.337387750602281e-16    0                        
0                       0.669182389937107        -5                       4.33738775060228e-16     0                        
0                       0.6641509433962265       -5                       4.33738775060228e-16     0                        
0                       0.659119496855346        -5                       4.33738775060228e-16     0                        
0                       0.6540880503144655       -5                       4.33738775060228e-16     0                        
0                       0.649056603773585        -5                       4.33738775060228e-16     0                        
0                       0.6440251572327045       -5                       4.33738775060228e-16     0                        
0                       0.638993710691824        -5                       4.337387750602281e-16    0                        
0                       0.6339622641509435       -5                       4.33738775060228e-16     0                        
0                       0.628930817610063        -5                       4.33738775060228e-16     0                        
0                       0.6238993710691825       -5                       4.33738775060228e-16     0                        
0                       0.618867924528302        -5                       4.337387750602281e-16    0                        
0                       0.6138364779874215       -5                       4.33738775060228e-16     0                        
0                       0.608805031446541        -5                       4.33738775060228e-16     0                        
0                       0.6037735849056605       -5                       4.337387750602281e-16    0                        
0                       0.59874213836478         -5                       4.33738775060228e-16     0                        
0                       0.5937106918238994       -5                       4.33738775060228e-16     0                        
0                       0.5886792452830188       -5                       4.33738775060228e-16     0                        
0                       0.5836477987421383       -5                       4.337387750602281e-16    0                        
0                       0.5786163522012578       -5                       4.33738775060228e-16     0                        
0                       0.5735849056603773       -5                       4.33738775060228e-16     0                        
0                       0.5685534591194968       -5                       4.337387750602281e-16    0                        
0                       0.5635220125786163       -5                       4.33738775060228e-16     0                        
0                       0.5584905660377358       -5                       4.33738775060228e-16     0                        
0                       0.5534591194968553       -5                       4.337387750602281e-16    0                        
0                       0.5484276729559748       -5                       4.33738775060228e-16     0                        
0                       0.5433962264150943       -5                       4.33738775060228e-16     0                        
0                       0.5383647798742138       -5                       4.337387750602281e-16    0                        
0                       0.5333333333333333       -5                       4.337387750602281e-16    0                        
0                       0.5283018867924528       -5                       4.33738775060228e-16     0                        
0                       0.5232704402515723       -5                       4.337387750602281e-16    0                        
0                       0.5182389937106918       -5                       4.33738775060228e-16     0                        
0                       0.5132075471698113       -5                       4.337387750602281e-16    0                        
0                       0.5081761006289308       -5                       4.33738775060228e-16     0                        
0                       0.5031446540880503       -5                       4.33738775060228e-16     0                        
0                       0.4981132075471698       -5                       4.33738775060228e-16     0                        
0                       0.4930817610062893       -5                       4.33738775060228e-16     0                        
0                       0.4880503144654088       -5                       4.33738775060228e-16     0                        
0                       0.4830188679245283       -5                       4.337387750602281e-16    0                        
0                       0.4779874213836478       -5                       4.33738775060228e-16     0                        
0                       0.4729559748427673       -5                       4.33738775060228e-16     0                        
0                       0.4679245283018868       -5                       4.33738775060228e-16     0                        
0                       0.4628930817610063       -5                       4.337387750602281e-16    0                        
0                       0.4578616352201258       -5                       4.33738775060228e-16     0                        
0                       0.4528301886792453       -5                       4.33738775060228e-16     0                        
0                       0.4477987421383648       -5                       4.337387750602281e-16    0                        
0                       0.4427672955974843       -5                       4.33738775060228e-16     0                        
0                       0.4377358490566038       -5                       4.33738775060228e-16     0                        
0                       0.4327044025157233       -5                       4.33738775060228e-16     0                        
0                       0.4276729559748428       -5                       4.33738775060228e-16     0                        
0                       0.4226415094339623       -5                       4.33738775060228e-16     0                        
0                       0.4176100628930818       -5                       4.33738775060228e-16     0                        
0                       0.4125786163522013       -5                       4.33738775060228e-16     0                        
0                       0.4075471698113208       -5                       4.337387750602281e-16    0                        
0                       0.4025157232704403       -5                       4.33738775060228e-16     0                        
0                       0.3974842767295598       -5                       4.33738775060228e-16     0                        
0                       0.3924528301886792       -5                       4.337387750602281e-16    0                        
0                       0.3874213836477987       -5                       4.33738775060228e-16     0                        
0                       0.3823899371069182       -5                       4.33738775060228e-16     0                        
0                       0.3773584905660377       -5                       4.33738775060228e-16     0                        
0                       0.3723270440251572       -5                       4.337387750602281e-16    0                        
0                       0.3672955974842767       -5                       4.33738775060228e-16     0                        
0                       0.3622641509433962       -5                       4.33738775060228e-16     0                        
0                       0.3572327044025157       -5                       4.33738775060228e-16     0                        
0                       0.3522012578616352       -5                       4.337387750602281e-16    0                        
0                       0.3471698113207547       -5                       4.33738775060228e-16     0                        
0                       0.3421383647798742       -5                       4.33738775060228e-16     0                        
0                       0.3371069182389937       -5                       4.337387750602281e-16    0                        
0                       0.3320754716981132       -5                       4.33738775060228e-16     0                        
0                       0.3270440251572327       -5                       4.33738775060228e-16     0                        
0                       0.3220125786163522       -5                       4.33738775060228e-16     0                        
0                       0.3169811320754717       -5                       4.337387750602281e-16    0                        
0                       0.3119496855345912       -5                       4.33738775060228e-16     0                        
0                       0.3069182389937107       -5                       4.33738775060228e-16     0                        
0                       0.3018867924528302       -5                       4.33738775060228e-16     0                        
0                       0.2968553459119496       -5                       4.33738775060228e-16     0                        
0                       0.2918238993710691       -5                       4.33738775060228e-16     0                        
0                       0.2867924528301886       -5                       4.33738775060228e-16     0                        
0                       0.2817610062893081       -5                       4.33738775060228e-16     0                        
